p,k,m,logp,k_over_logp,ord2,ord3,sg,sg_over_pm1,Ckm,linf,linf_ratio,collision,coll_ratio,l2,c_linf,c_l2
113,20,10,4.7274,4.231,28,112,112,1.0000,184756,9.130962e-03,1.0318,8.851449e-03,1.0002,1.891472e-06,0.9934,1.7876
113,20,12,4.7274,4.231,28,112,112,1.0000,125970,9.248234e-03,1.0451,8.853563e-03,1.0005,4.005527e-06,0.9907,1.6289
113,20,14,4.7274,4.231,28,112,112,1.0000,38760,1.075851e-02,1.2157,8.910294e-03,1.0069,6.073668e-05,0.9587,1.0538
113,24,7,4.7274,5.077,28,112,112,1.0000,346104,9.138872e-03,1.0327,8.850005e-03,1.0001,4.477161e-07,0.9932,2.0924
113,24,10,4.7274,5.077,28,112,112,1.0000,1961256,8.913166e-03,1.0072,8.849631e-03,1.0000,7.301423e-08,0.9985,2.4760
113,24,12,4.7274,5.077,28,112,112,1.0000,2704156,8.921453e-03,1.0081,8.849653e-03,1.0000,9.529317e-08,0.9983,2.4197
113,24,14,4.7274,5.077,28,112,112,1.0000,1961256,8.954466e-03,1.0119,8.849833e-03,1.0000,2.756777e-07,0.9975,2.1950
113,24,17,4.7274,5.077,28,112,112,1.0000,346104,9.754294e-03,1.1022,8.856897e-03,1.0008,7.339927e-06,0.9794,1.5008
113,30,9,4.7274,6.346,28,112,112,1.0000,14307150,8.870670e-03,1.0024,8.849565e-03,1.0000,7.360351e-09,0.9995,2.9614
113,30,12,4.7274,6.346,28,112,112,1.0000,86493225,8.855861e-03,1.0007,8.849558e-03,1.0000,8.385126e-10,0.9998,3.4209
113,30,15,4.7274,6.346,28,112,112,1.0000,155117520,8.858271e-03,1.0010,8.849558e-03,1.0000,9.506583e-10,0.9998,3.3944
113,30,18,4.7274,6.346,28,112,112,1.0000,86493225,8.867677e-03,1.0020,8.849564e-03,1.0000,6.529785e-09,0.9996,2.9867
113,30,21,4.7274,6.346,28,112,112,1.0000,14307150,8.922252e-03,1.0082,8.849656e-03,1.0000,9.845304e-08,0.9983,2.4128
113,40,12,4.7274,8.461,28,112,112,1.0000,5586853480,8.850339e-03,1.0001,8.849558e-03,1.0000,6.341542e-12,1.0000,4.4542
113,40,16,4.7274,8.461,28,112,112,1.0000,62852101650,8.849828e-03,1.0000,8.849558e-03,1.0000,6.797462e-13,1.0000,4.9265
113,40,20,4.7274,8.461,28,112,112,1.0000,137846528820,8.849704e-03,1.0000,8.849558e-03,1.0000,4.209636e-13,1.0000,5.0279
113,40,24,4.7274,8.461,28,112,112,1.0000,62852101650,8.849990e-03,1.0000,8.849558e-03,1.0000,4.123854e-12,1.0000,4.5452
113,40,28,4.7274,8.461,28,112,112,1.0000,5586853480,8.852908e-03,1.0004,8.849558e-03,1.0000,3.526141e-10,0.9999,3.6042
113,50,15,4.7274,10.577,28,112,112,1.0000,2250829575120,8.849579e-03,1.0000,8.849558e-03,1.0000,6.349088e-15,1.0000,5.9151
113,50,20,4.7274,10.577,28,112,112,1.0000,47129212243960,8.849564e-03,1.0000,8.849558e-03,1.0000,4.649059e-16,1.0000,6.4681
113,50,25,4.7274,10.577,28,112,112,1.0000,126410606437752,8.849561e-03,1.0000,8.849558e-03,1.0000,2.931683e-16,1.0000,6.5657
113,50,30,4.7274,10.577,28,112,112,1.0000,47129212243960,8.849573e-03,1.0000,8.849558e-03,1.0000,2.957704e-15,1.0000,6.0767
113,50,35,4.7274,10.577,28,112,112,1.0000,2250829575120,8.849744e-03,1.0000,8.849558e-03,1.0000,1.131976e-12,1.0000,4.8187
127,12,4,4.8442,2.477,7,126,126,1.0000,495,2.020202e-02,2.5657,9.464340e-03,1.2020,1.590325e-03,0.8055,0.3302
127,12,5,4.8442,2.477,7,126,126,1.0000,792,1.515152e-02,1.9242,8.484466e-03,1.0775,6.104501e-04,0.8649,0.5279
127,12,6,4.8442,2.477,7,126,126,1.0000,924,1.190476e-02,1.5119,8.297258e-03,1.0538,4.232425e-04,0.9147,0.6035
127,12,7,4.8442,2.477,7,126,126,1.0000,792,1.388889e-02,1.7639,8.360116e-03,1.0617,4.861006e-04,0.8828,0.5749
127,12,8,4.8442,2.477,7,126,126,1.0000,495,1.616162e-02,2.0525,8.819508e-03,1.1201,9.454925e-04,0.8516,0.4376
127,16,5,4.8442,3.303,7,126,126,1.0000,4368,1.396520e-02,1.7736,8.117226e-03,1.0309,2.432104e-04,0.8817,0.7178
127,16,6,4.8442,3.303,7,126,126,1.0000,8008,9.740260e-03,1.2370,7.960290e-03,1.0110,8.627446e-05,0.9561,0.9318
127,16,8,4.8442,3.303,7,126,126,1.0000,12870,8.935509e-03,1.1348,7.892034e-03,1.0023,1.801797e-05,0.9739,1.2551
127,16,10,4.8442,3.303,7,126,126,1.0000,8008,8.991009e-03,1.1419,7.906398e-03,1.0041,3.238230e-05,0.9726,1.1341
127,16,11,4.8442,3.303,7,126,126,1.0000,4368,1.007326e-02,1.2793,7.940911e-03,1.0085,6.689484e-05,0.9492,0.9843
127,20,6,4.8442,4.129,7,126,126,1.0000,38760,9.081527e-03,1.1534,7.902621e-03,1.0036,2.860481e-05,0.9705,1.1597
127,20,8,4.8442,4.129,7,126,126,1.0000,125970,8.343256e-03,1.0596,7.877587e-03,1.0005,3.571394e-06,0.9881,1.5892
127,20,10,4.8442,4.129,7,126,126,1.0000,184756,8.216242e-03,1.0435,7.875722e-03,1.0002,1.706013e-06,0.9912,1.7417
127,20,12,4.8442,4.129,7,126,126,1.0000,125970,8.136858e-03,1.0334,7.875400e-03,1.0002,1.384538e-06,0.9932,1.7848
127,20,14,4.8442,4.129,7,126,126,1.0000,38760,8.513932e-03,1.0813,7.881139e-03,1.0009,7.123618e-06,0.9839,1.4467
127,24,7,4.8442,4.954,7,126,126,1.0000,346104,8.347202e-03,1.0601,7.878685e-03,1.0006,4.669637e-06,0.9880,1.5338
127,24,10,4.8442,4.954,7,126,126,1.0000,1961256,7.948988e-03,1.0095,7.874143e-03,1.0000,1.276255e-07,0.9980,2.2770
127,24,12,4.8442,4.954,7,126,126,1.0000,2704156,7.929276e-03,1.0070,7.874103e-03,1.0000,8.761172e-08,0.9986,2.3546
127,24,14,4.8442,4.954,7,126,126,1.0000,1961256,7.946948e-03,1.0093,7.874104e-03,1.0000,8.797104e-08,0.9981,2.3538
127,24,17,4.8442,4.954,7,126,126,1.0000,346104,8.032268e-03,1.0201,7.874568e-03,1.0001,5.525628e-07,0.9959,1.9744
127,30,9,4.8442,6.193,7,126,126,1.0000,14307150,7.952318e-03,1.0099,7.874097e-03,1.0000,8.101933e-08,0.9980,2.3708
127,30,12,4.8442,6.193,7,126,126,1.0000,86493225,7.887774e-03,1.0017,7.874020e-03,1.0000,4.612027e-09,0.9996,2.9624
127,30,15,4.8442,6.193,7,126,126,1.0000,155117520,7.881070e-03,1.0009,7.874017e-03,1.0000,8.230560e-10,0.9998,3.3182
127,30,18,4.8442,6.193,7,126,126,1.0000,86493225,7.897208e-03,1.0029,7.874017e-03,1.0000,1.346447e-09,0.9994,3.2166
127,30,21,4.8442,6.193,7,126,126,1.0000,14307150,7.895842e-03,1.0028,7.874025e-03,1.0000,9.202714e-09,0.9994,2.8198
127,40,12,4.8442,8.257,7,126,126,1.0000,5586853480,7.877267e-03,1.0004,7.874016e-03,1.0000,2.552569e-10,0.9999,3.5598
127,40,16,4.8442,8.257,7,126,126,1.0000,62852101650,7.874455e-03,1.0001,7.874016e-03,1.0000,2.482896e-12,1.0000,4.5162
127,40,20,4.8442,8.257,7,126,126,1.0000,137846528820,7.874206e-03,1.0000,7.874016e-03,1.0000,4.142086e-13,1.0000,4.8859
127,40,24,4.8442,8.257,7,126,126,1.0000,62852101650,7.874224e-03,1.0000,7.874016e-03,1.0000,1.285336e-12,1.0000,4.6521
127,40,28,4.8442,8.257,7,126,126,1.0000,5586853480,7.875215e-03,1.0002,7.874016e-03,1.0000,8.434324e-12,1.0000,4.2638
127,50,15,4.8442,10.322,7,126,126,1.0000,2250829575120,7.874174e-03,1.0000,7.874016e-03,1.0000,6.469911e-13,1.0000,4.7938
127,50,20,4.8442,10.322,7,126,126,1.0000,47129212243960,7.874032e-03,1.0000,7.874016e-03,1.0000,2.950765e-15,1.0000,5.9066
127,50,25,4.8442,10.322,7,126,126,1.0000,126410606437752,7.874020e-03,1.0000,7.874016e-03,1.0000,3.868433e-16,1.0000,6.3260
127,50,30,4.8442,10.322,7,126,126,1.0000,47129212243960,7.874021e-03,1.0000,7.874016e-03,1.0000,8.968520e-16,1.0000,6.1524
127,50,35,4.8442,10.322,7,126,126,1.0000,2250829575120,7.874037e-03,1.0000,7.874016e-03,1.0000,1.346839e-14,1.0000,5.5931
131,12,4,4.8752,2.461,130,65,130,1.0000,495,1.616162e-02,2.1172,8.835833e-03,1.1575,1.202245e-03,0.8461,0.3791
131,12,5,4.8752,2.461,130,65,130,1.0000,792,1.515152e-02,1.9848,8.458958e-03,1.1081,8.253705e-04,0.8594,0.4563
131,12,6,4.8752,2.461,130,65,130,1.0000,924,1.406926e-02,1.8431,8.306628e-03,1.0882,6.730407e-04,0.8746,0.4981
131,12,7,4.8752,2.461,130,65,130,1.0000,792,1.388889e-02,1.8194,8.328232e-03,1.0910,6.946440e-04,0.8772,0.4917
131,12,8,4.8752,2.461,130,65,130,1.0000,495,1.616162e-02,2.1172,8.925620e-03,1.1693,1.292032e-03,0.8461,0.3644
131,16,5,4.8752,3.282,130,65,130,1.0000,4368,1.121795e-02,1.4696,7.749395e-03,1.0152,1.158076e-04,0.9210,0.8591
131,16,6,4.8752,3.282,130,65,130,1.0000,8008,9.615385e-03,1.2596,7.693262e-03,1.0078,5.967425e-05,0.9527,0.9951
131,16,8,4.8752,3.282,130,65,130,1.0000,12870,8.857809e-03,1.1604,7.666528e-03,1.0043,3.294063e-05,0.9695,1.1170
131,16,10,4.8752,3.282,130,65,130,1.0000,8008,9.365634e-03,1.2269,7.715530e-03,1.0107,8.194219e-05,0.9581,0.9301
131,16,11,4.8752,3.282,130,65,130,1.0000,4368,1.076007e-02,1.4096,7.799397e-03,1.0217,1.658091e-04,0.9296,0.7855
131,20,6,4.8752,4.102,130,65,130,1.0000,38760,8.849329e-03,1.1593,7.646920e-03,1.0017,1.333259e-05,0.9697,1.3025
131,20,8,4.8752,4.102,130,65,130,1.0000,125970,8.025720e-03,1.0514,7.636069e-03,1.0003,2.481363e-06,0.9897,1.6474
131,20,10,4.8752,4.102,130,65,130,1.0000,184756,8.037628e-03,1.0529,7.635109e-03,1.0002,1.521376e-06,0.9894,1.7478
131,20,12,4.8752,4.102,130,65,130,1.0000,125970,7.978090e-03,1.0451,7.636869e-03,1.0004,3.281567e-06,0.9909,1.5901
131,20,14,4.8752,4.102,130,65,130,1.0000,38760,8.539732e-03,1.1187,7.648354e-03,1.0019,1.476635e-05,0.9770,1.2816
131,24,7,4.8752,4.923,130,65,130,1.0000,346104,8.156508e-03,1.0685,7.635339e-03,1.0002,1.751394e-06,0.9864,1.7189
131,24,10,4.8752,4.923,130,65,130,1.0000,1961256,7.709855e-03,1.0100,7.633690e-03,1.0000,1.023776e-07,0.9980,2.3013
131,24,12,4.8752,4.923,130,65,130,1.0000,2704156,7.698890e-03,1.0086,7.633657e-03,1.0000,6.931754e-08,0.9983,2.3813
131,24,14,4.8752,4.923,130,65,130,1.0000,1961256,7.707306e-03,1.0097,7.633788e-03,1.0000,2.001443e-07,0.9980,2.1638
131,24,17,4.8752,4.923,130,65,130,1.0000,346104,7.830016e-03,1.0257,7.634641e-03,1.0001,1.053478e-06,0.9948,1.8232
131,30,9,4.8752,6.154,130,65,130,1.0000,14307150,7.673855e-03,1.0053,7.633624e-03,1.0000,3.593184e-08,0.9989,2.5161
131,30,12,4.8752,6.154,130,65,130,1.0000,86493225,7.643859e-03,1.0013,7.633590e-03,1.0000,2.491017e-09,0.9997,3.0635
131,30,15,4.8752,6.154,130,65,130,1.0000,155117520,7.640742e-03,1.0009,7.633589e-03,1.0000,1.305369e-09,0.9998,3.1961
131,30,18,4.8752,6.154,130,65,130,1.0000,86493225,7.647478e-03,1.0018,7.633592e-03,1.0000,4.420887e-09,0.9996,2.9459
131,30,21,4.8752,6.154,130,65,130,1.0000,14307150,7.664559e-03,1.0041,7.633609e-03,1.0000,2.170075e-08,0.9992,2.6195
131,40,12,4.8752,8.205,130,65,130,1.0000,5586853480,7.635881e-03,1.0003,7.633588e-03,1.0000,8.090070e-11,0.9999,3.7665
131,40,16,4.8752,8.205,130,65,130,1.0000,62852101650,7.633894e-03,1.0000,7.633588e-03,1.0000,2.187871e-12,1.0000,4.5071
131,40,20,4.8752,8.205,130,65,130,1.0000,137846528820,7.633805e-03,1.0000,7.633588e-03,1.0000,5.740053e-13,1.0000,4.7815
131,40,24,4.8752,8.205,130,65,130,1.0000,62852101650,7.634504e-03,1.0001,7.633588e-03,1.0000,2.961510e-12,1.0000,4.4450
131,40,28,4.8752,8.205,130,65,130,1.0000,5586853480,7.634465e-03,1.0001,7.633588e-03,1.0000,3.361100e-11,1.0000,3.9467
131,50,15,4.8752,10.256,130,65,130,1.0000,2250829575120,7.633672e-03,1.0000,7.633588e-03,1.0000,1.898455e-13,1.0000,5.0085
131,50,20,4.8752,10.256,130,65,130,1.0000,47129212243960,7.633597e-03,1.0000,7.633588e-03,1.0000,1.731254e-15,1.0000,5.9720
131,50,25,4.8752,10.256,130,65,130,1.0000,126410606437752,7.633591e-03,1.0000,7.633588e-03,1.0000,1.951564e-16,1.0000,6.4197
131,50,30,4.8752,10.256,130,65,130,1.0000,47129212243960,7.633603e-03,1.0000,7.633588e-03,1.0000,3.912669e-15,1.0000,5.8048
131,50,35,4.8752,10.256,130,65,130,1.0000,2250829575120,7.633651e-03,1.0000,7.633588e-03,1.0000,5.165226e-14,1.0000,5.2755
137,12,4,4.9200,2.439,68,136,136,1.0000,495,2.020202e-02,2.7677,8.860320e-03,1.2139,1.561050e-03,0.7931,0.3135
137,12,5,4.9200,2.439,68,136,136,1.0000,792,1.515152e-02,2.0758,8.213448e-03,1.1252,9.141775e-04,0.8516,0.4223
137,12,6,4.9200,2.439,68,136,136,1.0000,924,1.190476e-02,1.6310,7.999756e-03,1.0960,7.004863e-04,0.9006,0.4764
137,12,7,4.9200,2.439,68,136,136,1.0000,792,1.388889e-02,1.9028,8.293159e-03,1.1362,9.938888e-04,0.8692,0.4053
137,12,8,4.9200,2.439,68,136,136,1.0000,495,1.616162e-02,2.2141,9.113356e-03,1.2485,1.814086e-03,0.8384,0.2830
137,16,5,4.9200,3.252,68,136,136,1.0000,4368,1.327839e-02,1.8191,7.472553e-03,1.0237,1.732826e-04,0.8784,0.7603
137,16,6,4.9200,3.252,68,136,136,1.0000,8008,1.036464e-02,1.4200,7.392208e-03,1.0127,9.293812e-05,0.9287,0.8869
137,16,8,4.9200,3.252,68,136,136,1.0000,12870,9.090909e-03,1.2455,7.351236e-03,1.0071,5.196628e-05,0.9554,1.0051
137,16,10,4.9200,3.252,68,136,136,1.0000,8008,9.615385e-03,1.3173,7.403186e-03,1.0142,1.039162e-04,0.9440,0.8642
137,16,11,4.9200,3.252,68,136,136,1.0000,4368,1.053114e-02,1.4428,7.487543e-03,1.0258,1.882725e-04,0.9255,0.7434
137,20,6,4.9200,4.065,68,136,136,1.0000,38760,8.513932e-03,1.1664,7.323820e-03,1.0034,2.454982e-05,0.9687,1.1575
137,20,8,4.9200,4.065,68,136,136,1.0000,125970,8.057474e-03,1.1039,7.306898e-03,1.0010,7.627859e-06,0.9799,1.3951
137,20,10,4.9200,4.065,68,136,136,1.0000,184756,7.837364e-03,1.0737,7.303110e-03,1.0005,3.840051e-06,0.9855,1.5346
137,20,12,4.9200,4.065,68,136,136,1.0000,125970,7.946336e-03,1.0886,7.304286e-03,1.0007,5.016261e-06,0.9827,1.4803
137,20,14,4.9200,4.065,68,136,136,1.0000,38760,8.539732e-03,1.1699,7.314907e-03,1.0021,1.563704e-05,0.9681,1.2492
137,24,7,4.9200,4.878,68,136,136,1.0000,346104,7.607540e-03,1.0422,7.301930e-03,1.0004,2.660427e-06,0.9916,1.6092
137,24,10,4.9200,4.878,68,136,136,1.0000,1961256,7.452367e-03,1.0210,7.299801e-03,1.0001,5.311788e-07,0.9958,1.9366
137,24,12,4.9200,4.878,68,136,136,1.0000,2704156,7.429675e-03,1.0179,7.299489e-03,1.0000,2.187792e-07,0.9964,2.1169
137,24,14,4.9200,4.878,68,136,136,1.0000,1961256,7.397810e-03,1.0135,7.299533e-03,1.0000,2.630594e-07,0.9973,2.0795
137,24,17,4.9200,4.878,68,136,136,1.0000,346104,7.659547e-03,1.0494,7.300842e-03,1.0002,1.572404e-06,0.9902,1.7160
137,30,9,4.9200,6.098,68,136,136,1.0000,14307150,7.396861e-03,1.0134,7.299353e-03,1.0000,8.258368e-08,0.9973,2.3149
137,30,12,4.9200,6.098,68,136,136,1.0000,86493225,7.330482e-03,1.0043,7.299282e-03,1.0000,1.209014e-08,0.9991,2.7055
137,30,15,4.9200,6.098,68,136,136,1.0000,155117520,7.311882e-03,1.0017,7.299273e-03,1.0000,3.378115e-09,0.9996,2.9646
137,30,18,4.9200,6.098,68,136,136,1.0000,86493225,7.311498e-03,1.0017,7.299273e-03,1.0000,3.339945e-09,0.9997,2.9669
137,30,21,4.9200,6.098,68,136,136,1.0000,14307150,7.343741e-03,1.0061,7.299300e-03,1.0000,2.979711e-08,0.9988,2.5221
137,40,12,4.9200,8.130,68,136,136,1.0000,5586853480,7.303976e-03,1.0006,7.299270e-03,1.0000,3.839610e-10,0.9999,3.4066
137,40,16,4.9200,8.130,68,136,136,1.0000,62852101650,7.300085e-03,1.0001,7.299270e-03,1.0000,1.641447e-11,1.0000,4.0473
137,40,20,4.9200,8.130,68,136,136,1.0000,137846528820,7.299631e-03,1.0000,7.299270e-03,1.0000,2.129642e-12,1.0000,4.4624
137,40,24,4.9200,8.130,68,136,136,1.0000,62852101650,7.299881e-03,1.0001,7.299270e-03,1.0000,2.234336e-12,1.0000,4.4527
137,40,28,4.9200,8.130,68,136,136,1.0000,5586853480,7.300995e-03,1.0002,7.299270e-03,1.0000,5.399949e-11,1.0000,3.8053
137,50,15,4.9200,10.163,68,136,136,1.0000,2250829575120,7.299518e-03,1.0000,7.299270e-03,1.0000,1.128972e-12,1.0000,4.5914
137,50,20,4.9200,10.163,68,136,136,1.0000,47129212243960,7.299305e-03,1.0000,7.299270e-03,1.0000,1.976110e-14,1.0000,5.4137
137,50,25,4.9200,10.163,68,136,136,1.0000,126410606437752,7.299275e-03,1.0000,7.299270e-03,1.0000,9.887924e-16,1.0000,6.0224
137,50,30,4.9200,10.163,68,136,136,1.0000,47129212243960,7.299283e-03,1.0000,7.299270e-03,1.0000,3.363629e-15,1.0000,5.7736
137,50,35,4.9200,10.163,68,136,136,1.0000,2250829575120,7.299330e-03,1.0000,7.299270e-03,1.0000,5.245283e-14,1.0000,5.2152
139,12,4,4.9345,2.432,138,138,138,1.0000,495,2.222222e-02,3.0889,8.754209e-03,1.2168,1.559964e-03,0.7714,0.3098
139,12,5,4.9345,2.432,138,138,138,1.0000,792,1.641414e-02,2.2816,8.318666e-03,1.1563,1.124422e-03,0.8328,0.3761
139,12,6,4.9345,2.432,138,138,138,1.0000,924,1.406926e-02,1.9556,7.978674e-03,1.1090,7.844290e-04,0.8641,0.4491
139,12,7,4.9345,2.432,138,138,138,1.0000,792,2.272727e-02,3.1591,7.999821e-03,1.1120,8.055768e-04,0.7669,0.4437
139,12,8,4.9345,2.432,138,138,138,1.0000,495,3.030303e-02,4.2121,8.795021e-03,1.2225,1.600776e-03,0.7086,0.3045
139,16,5,4.9345,3.242,138,138,138,1.0000,4368,1.007326e-02,1.4002,7.310808e-03,1.0162,1.165631e-04,0.9318,0.8355
139,16,6,4.9345,3.242,138,138,138,1.0000,8008,9.115884e-03,1.2671,7.267832e-03,1.0102,7.358746e-05,0.9520,0.9287
139,16,8,4.9345,3.242,138,138,138,1.0000,12870,9.790210e-03,1.3608,7.249737e-03,1.0077,5.549262e-05,0.9376,0.9859
139,16,10,4.9345,3.242,138,138,138,1.0000,8008,1.073926e-02,1.4928,7.317670e-03,1.0172,1.234252e-04,0.9188,0.8239
139,16,11,4.9345,3.242,138,138,138,1.0000,4368,1.282051e-02,1.7821,7.416786e-03,1.0309,2.225411e-04,0.8829,0.7044
139,20,6,4.9345,4.053,138,138,138,1.0000,38760,7.997936e-03,1.1117,7.205000e-03,1.0015,1.075512e-05,0.9785,1.3184
139,20,8,4.9345,4.053,138,138,138,1.0000,125970,7.676431e-03,1.0670,7.198738e-03,1.0006,4.493490e-06,0.9869,1.4953
139,20,10,4.9345,4.053,138,138,138,1.0000,184756,7.604624e-03,1.0570,7.198324e-03,1.0006,4.079608e-06,0.9888,1.5149
139,20,12,4.9345,4.053,138,138,138,1.0000,125970,8.406764e-03,1.1685,7.202644e-03,1.0012,8.399734e-06,0.9684,1.3685
139,20,14,4.9345,4.053,138,138,138,1.0000,38760,8.978328e-03,1.2480,7.222540e-03,1.0039,2.829579e-05,0.9551,1.1224
139,24,7,4.9345,4.864,138,138,138,1.0000,346104,7.387953e-03,1.0269,7.194999e-03,1.0001,7.541470e-07,0.9946,1.8570
139,24,10,4.9345,4.864,138,138,138,1.0000,1961256,7.316230e-03,1.0170,7.194503e-03,1.0000,2.587644e-07,0.9966,2.0738
139,24,12,4.9345,4.864,138,138,138,1.0000,2704156,7.289890e-03,1.0133,7.194562e-03,1.0000,3.171341e-07,0.9973,2.0325
139,24,14,4.9345,4.864,138,138,138,1.0000,1961256,7.513553e-03,1.0444,7.194773e-03,1.0001,5.281566e-07,0.9912,1.9292
139,24,17,4.9345,4.864,138,138,138,1.0000,346104,7.951367e-03,1.1052,7.197307e-03,1.0004,3.062475e-06,0.9797,1.5730
139,30,9,4.9345,6.080,138,138,138,1.0000,14307150,7.212268e-03,1.0025,7.194250e-03,1.0000,5.575910e-09,0.9995,2.8514
139,30,12,4.9345,6.080,138,138,138,1.0000,86493225,7.204900e-03,1.0015,7.194247e-03,1.0000,2.017714e-09,0.9997,3.0574
139,30,15,4.9345,6.080,138,138,138,1.0000,155117520,7.209785e-03,1.0022,7.194250e-03,1.0000,5.392754e-09,0.9996,2.8582
139,30,18,4.9345,6.080,138,138,138,1.0000,86493225,7.237688e-03,1.0060,7.194261e-03,1.0000,1.656601e-08,0.9988,2.6308
139,30,21,4.9345,6.080,138,138,138,1.0000,14307150,7.312847e-03,1.0165,7.194353e-03,1.0000,1.081101e-07,0.9967,2.2506
139,40,12,4.9345,8.106,138,138,138,1.0000,5586853480,7.194845e-03,1.0001,7.194245e-03,1.0000,3.124138e-12,1.0000,4.3687
139,40,16,4.9345,8.106,138,138,138,1.0000,62852101650,7.194472e-03,1.0000,7.194245e-03,1.0000,9.317408e-13,1.0000,4.6139
139,40,20,4.9345,8.106,138,138,138,1.0000,137846528820,7.194743e-03,1.0001,7.194245e-03,1.0000,4.224572e-12,1.0000,4.3076
139,40,24,4.9345,8.106,138,138,138,1.0000,62852101650,7.195553e-03,1.0002,7.194245e-03,1.0000,3.171145e-11,1.0000,3.8991
139,40,28,4.9345,8.106,138,138,138,1.0000,5586853480,7.199236e-03,1.0007,7.194245e-03,1.0000,3.204021e-10,0.9999,3.4303
139,50,15,4.9345,10.133,138,138,138,1.0000,2250829575120,7.194258e-03,1.0000,7.194245e-03,1.0000,4.645589e-15,1.0000,5.6882
139,50,20,4.9345,10.133,138,138,138,1.0000,47129212243960,7.194250e-03,1.0000,7.194245e-03,1.0000,6.435824e-16,1.0000,6.0888
139,50,25,4.9345,10.133,138,138,138,1.0000,126410606437752,7.194257e-03,1.0000,7.194245e-03,1.0000,2.603820e-15,1.0000,5.8055
139,50,30,4.9345,10.133,138,138,138,1.0000,47129212243960,7.194289e-03,1.0000,7.194245e-03,1.0000,5.454838e-14,1.0000,5.1890
139,50,35,4.9345,10.133,138,138,138,1.0000,2250829575120,7.194656e-03,1.0001,7.194245e-03,1.0000,1.438544e-12,1.0000,4.5259
149,12,4,5.0039,2.398,148,148,148,1.0000,495,1.616162e-02,2.4081,8.419549e-03,1.2545,1.708140e-03,0.8244,0.2735
149,12,5,5.0039,2.398,148,148,148,1.0000,792,1.388889e-02,2.0694,7.655469e-03,1.1407,9.440594e-04,0.8547,0.3920
149,12,6,5.0039,2.398,148,148,148,1.0000,924,1.515152e-02,2.2576,7.634321e-03,1.1375,9.229116e-04,0.8373,0.3965
149,12,7,5.0039,2.398,148,148,148,1.0000,792,1.388889e-02,2.0694,7.821268e-03,1.1654,1.109859e-03,0.8547,0.3596
149,12,8,5.0039,2.398,148,148,148,1.0000,495,1.616162e-02,2.4081,8.288950e-03,1.2351,1.577541e-03,0.8244,0.2894
149,16,5,5.0039,3.197,148,148,148,1.0000,4368,1.007326e-02,1.5009,6.937526e-03,1.0337,2.261166e-04,0.9188,0.6776
149,16,6,5.0039,3.197,148,148,148,1.0000,8008,9.115884e-03,1.3583,6.826995e-03,1.0172,1.155860e-04,0.9388,0.8117
149,16,8,5.0039,3.197,148,148,148,1.0000,12870,8.547009e-03,1.2735,6.773780e-03,1.0093,6.237108e-05,0.9517,0.9350
149,16,10,5.0039,3.197,148,148,148,1.0000,8008,8.741259e-03,1.3024,6.790818e-03,1.0118,7.940843e-05,0.9472,0.8867
149,16,11,5.0039,3.197,148,148,148,1.0000,4368,9.157509e-03,1.3645,6.849683e-03,1.0206,1.382733e-04,0.9379,0.7759
149,20,6,5.0039,3.997,148,148,148,1.0000,38760,7.739938e-03,1.1533,6.737325e-03,1.0039,2.591516e-05,0.9715,1.1105
149,20,8,5.0039,3.997,148,148,148,1.0000,125970,7.168373e-03,1.0681,6.719815e-03,1.0013,8.405151e-06,0.9868,1.3355
149,20,10,5.0039,3.997,148,148,148,1.0000,184756,7.074195e-03,1.0541,6.715646e-03,1.0006,4.236790e-06,0.9895,1.4724
149,20,12,5.0039,3.997,148,148,148,1.0000,125970,7.216004e-03,1.0752,6.716093e-03,1.0007,4.683424e-06,0.9855,1.4524
149,20,14,5.0039,3.997,148,148,148,1.0000,38760,7.481940e-03,1.1148,6.723280e-03,1.0018,1.187038e-05,0.9783,1.2665
149,24,7,5.0039,4.796,148,148,148,1.0000,346104,7.099022e-03,1.0578,6.715173e-03,1.0006,3.763345e-06,0.9888,1.4961
149,24,10,5.0039,4.796,148,148,148,1.0000,1961256,6.801764e-03,1.0135,6.712025e-03,1.0001,6.155484e-07,0.9973,1.8579
149,24,12,5.0039,4.796,148,148,148,1.0000,2704156,6.790289e-03,1.0118,6.711758e-03,1.0001,3.490086e-07,0.9977,1.9713
149,24,14,5.0039,4.796,148,148,148,1.0000,1961256,6.826748e-03,1.0172,6.711678e-03,1.0000,2.684320e-07,0.9966,2.0237
149,24,17,5.0039,4.796,148,148,148,1.0000,346104,7.029679e-03,1.0474,6.712742e-03,1.0002,1.332567e-06,0.9907,1.7035
149,30,9,5.0039,5.995,148,148,148,1.0000,14307150,6.762004e-03,1.0075,6.711528e-03,1.0000,1.181195e-07,0.9985,2.1878
149,30,12,5.0039,5.995,148,148,148,1.0000,86493225,6.736505e-03,1.0037,6.711424e-03,1.0000,1.490425e-08,0.9993,2.6015
149,30,15,5.0039,5.995,148,148,148,1.0000,155117520,6.730864e-03,1.0029,6.711417e-03,1.0000,7.104563e-09,0.9994,2.7495
149,30,18,5.0039,5.995,148,148,148,1.0000,86493225,6.729764e-03,1.0027,6.711415e-03,1.0000,5.430817e-09,0.9995,2.8032
149,30,21,5.0039,5.995,148,148,148,1.0000,14307150,6.744320e-03,1.0049,6.711428e-03,1.0000,1.910171e-08,0.9990,2.5519
