threshold,k,parent_depth,child_depth,parent_bin,parent_bin_mass,first_parent_depth,weights,parent_bin_weight_num,parent_bin_weight_den,parent_bin_weight_decimal,weighted_high_child_mass_num,weighted_high_child_mass_den,weighted_high_child_mass_decimal,weighted_parent_mass_num,weighted_parent_mass_den,weighted_parent_mass_decimal,ratio_num,ratio_den,ratio_decimal,rho_num,rho_den,rho_decimal,rho_minus_ratio_num,rho_minus_ratio_den,rho_minus_ratio_decimal,selection_scope,source,source_sha256,source_sha256_verified
1/5,13,11,12,7,28754973778062793,3,31/25;69/50;1;34/25,34,25,1.36,616902323056483571,25,2.46760929223e+16,977669108454134962,25,3.91067643382e+16,616902323056483571,977669108454134962,0.630992958376,68,69,0.985507246377,23915239083983811017,67459168483335312378,0.354514288001,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,3,4,4,1626159547215504873,3,31/25;69/50;1;34/25,31,25,1.24,49287483629182914144,25,1.97149934517e+18,50410945963680651063,25,2.01643783855e+18,16429161209727638048,16803648654560217021,0.977713920796,68,69,0.985507246377,3011995012962577372,386483919054884991483,0.00779332558086,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,3,4,7,12969993303740646291,3,31/25;69/50;1;34/25,34,25,1.36,431904205369061581278,25,1.72761682148e+19,440979772327181973894,25,1.76391908931e+19,71984034228176930213,73496628721196995649,0.979419539109,68,69,0.985507246377,30872391297187519435,5071267381762592699781,0.00608770726785,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,4,5,4,2789373176299920646,3,31/25;69/50;1;34/25,31,25,1.24,154520963474787269243,50,3.0904192695e+18,86470568465297540026,25,3.45882273861e+18,154520963474787269243,172941136930595080052,0.893488768591,68,69,0.985507246377,1098050831520143865769,11932938448211060523588,0.0920184777861,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,4,5,6,745487600596098024,3,31/25;69/50;1;34/25,1,1,1,13223154622346420092,25,5.28926184894e+17,745487600596098024,1,7.45487600596e+17,3305788655586605023,4659297503725612650,0.709503665079,68,69,0.985507246377,9859201446429545957,35721280861896363650,0.276003581298,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,4,5,7,11061292074060132494,3,31/25;69/50;1;34/25,34,25,1.36,67326449672761565538,5,1.34652899346e+19,376083930518044504796,25,1.50433572207e+19,168316124181903913845,188041965259022252398,0.895098729425,68,69,0.985507246377,1173041069062143107759,12974895602872535415462,0.090408516952,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,5,6,4,1859667772753133793,3,31/25;69/50;1;34/25,31,25,1.24,49824040357472691546,25,1.9929616143e+18,57649700955347147583,25,2.30598803821e+18,5536004484163632394,6405522328371905287,0.864254966319,68,69,0.985507246377,53591208921998924330,441981040657661464803,0.121252280058,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,5,6,5,420024946583273223,3,31/25;69/50;1;34/25,69,50,1.38,5472327175076128382,25,2.18893087003e+17,28981721314245852387,50,5.79634426285e+17,10944654350152256764,28981721314245852387,0.377639900387,68,69,0.985507246377,17617042017510322400,28981721314245852387,0.60786734599,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,5,6,6,1100391598296990299,3,31/25;69/50;1;34/25,1,1,1,34785833143785103659,50,6.95716662876e+17,1100391598296990299,1,1.1003915983e+18,34785833143785103659,55019579914849514950,0.632244615419,68,69,0.985507246377,1341108947288594864129,3796351014124616531550,0.353262630958,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,5,6,7,9631339210401560328,3,31/25;69/50;1;34/25,34,25,1.36,263154172458055458896,25,1.05261668983e+19,327465533153653051152,25,1.30986213261e+19,16447135778628466181,20466595822103315697,0.803608764329,68,69,0.985507246377,85625382392553766969,470731703908376261031,0.181898482047,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,6,7,4,1271602892279302783,3,31/25;69/50;1;34/25,31,25,1.24,54722373238175287947,50,1.09444746476e+18,39419689660658386273,25,1.57678758643e+18,54722373238175287947,78839379321316772546,0.694099493289,68,69,0.985507246377,1585234040415445664785,5439917173170857305674,0.291407753087,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,6,7,5,880482513999024813,3,31/25;69/50;1;34/25,69,50,1.38,15421163303623892277,25,6.16846532145e+17,60753293465932712097,50,1.21506586932e+18,10280775535749261518,20251097821977570699,0.507665096783,68,69,0.985507246377,3225609371631766970,6750365940659190233,0.477842149594,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,6,7,6,1519730948480225224,3,31/25;69/50;1;34/25,1,1,1,5446238341666749949,5,1.08924766833e+18,1519730948480225224,1,1.51973094848e+18,5446238341666749949,7598654742401126120,0.716737176026,68,69,0.985507246377,140918076908270829679,524307177225677702280,0.268770070351,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,6,7,7,7632597289610151329,3,31/25;69/50;1;34/25,34,25,1.36,386680276938149358491,50,7.73360553876e+18,259508307846745145186,25,1.03803323139e+19,386680276938149358491,519016615693490290372,0.745024851317,68,69,0.985507246377,8612190758425034009417,35812146482850830035668,0.24048239506,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,7,8,4,1121001098288130309,3,31/25;69/50;1;34/25,31,25,1.24,1541344751161444037,2,7.70672375581e+17,34751034046932039579,25,1.39004136188e+18,38533618779036100925,69502068093864079158,0.554424060116,68,69,0.985507246377,229702326069918490991,532849188719624606878,0.431083186261,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,7,8,5,1281836298759884029,3,31/25;69/50;1;34/25,69,50,1.38,20767868410155116634,25,8.30714736406e+17,88446704614431998001,50,1.76893409229e+18,13845245606770077756,29482234871477332667,0.469613164237,68,69,0.985507246377,45629131495361880704,88446704614431998001,0.51589408214,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,7,8,6,2295736268214328653,3,31/25;69/50;1;34/25,1,1,1,88528959736221762991,50,1.77057919472e+18,2295736268214328653,1,2.29573626821e+18,88528959736221762991,114786813410716432650,0.771246775703,68,69,0.985507246377,565668363376471924607,2640096708446477950950,0.214260470674,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,7,8,7,5339167729499221852,3,31/25;69/50;1;34/25,34,25,1.36,5106836116916302690,1,5.10683611692e+18,181531702802973542968,25,7.26126811212e+18,63835451461453783625,90765851401486771484,0.703298106896,68,69,0.985507246377,1767431744460789390787,6262843746702587232396,0.282209139481,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,8,9,4,1414443417367428602,3,31/25;69/50;1;34/25,31,25,1.24,39633800104442840139,50,7.92676002089e+17,43847745938390286662,25,1.75390983754e+18,39633800104442840139,87695491876780573324,0.451947976529,68,69,0.985507246377,140372227844109696367,263086475630341719972,0.533559269848,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,8,9,5,1225820240440608133,3,31/25;69/50;1;34/25,69,50,1.38,39457572094010401679,50,7.8915144188e+17,84581596590401961177,50,1.69163193181e+18,39457572094010401679,84581596590401961177,0.466503041851,68,69,0.985507246377,14632734751983650455,28193865530133987059,0.519004204526,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,8,9,6,2735541293105060682,3,31/25;69/50;1;34/25,1,1,1,20161247855093704063,10,2.01612478551e+18,2735541293105060682,1,2.73554129311e+18,20161247855093704063,27355412931050606820,0.737011278386,68,69,0.985507246377,156347325769991894471,629174497414163956860,0.248495967991,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,8,9,7,3475856319689918562,3,31/25;69/50;1;34/25,34,25,1.36,80339596457199119612,25,3.21358385829e+18,118179114869457231108,25,4.72716459478e+18,20084899114299779903,29544778717364307777,0.679812135553,68,69,0.985507246377,69242990432676457281,226509970166459692957,0.305695110824,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,9,10,4,1560976792841396182,3,31/25;69/50;1;34/25,31,25,1.24,39444328917950780809,50,7.88886578359e+17,48390280578083281642,25,1.93561122312e+18,39444328917950780809,96780561156166563284,0.407564581634,68,69,0.985507246377,3859419463280722427491,6677858719775492866596,0.577942664742,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,9,10,5,1483765771084098982,3,31/25;69/50;1;34/25,69,50,1.38,22071318455410727793,25,8.82852738216e+17,51189919102401414879,25,2.0475967641e+18,7357106151803575931,17063306367467138293,0.431165331816,68,69,0.985507246377,28376717761448637595,51189919102401414879,0.554341914561,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,9,10,6,2324156391938950679,3,31/25;69/50;1;34/25,1,1,1,83974590338994130643,50,1.67949180678e+18,2324156391938950679,1,2.32415639194e+18,83974590338994130643,116207819596947533950,0.722624265994,68,69,0.985507246377,2107884999201837294233,8018339552189379842550,0.262882980383,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,9,10,7,2123557444381895799,3,31/25;69/50;1;34/25,34,25,1.36,1905053646491789978,1,1.90505364649e+18,72200953108984457166,25,2.88803812436e+18,23813170581147374725,36100476554492228583,0.659635906612,68,69,0.985507246377,90191515067366965291,276770320251107085803,0.325871339765,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,10,11,4,1673059091511061835,3,31/25;69/50;1;34/25,31,25,1.24,17205640780478510972,25,6.88225631219e+17,10372966367368583377,5,2.07459327347e+18,17205640780478510972,51864831836842916885,0.331740028284,68,69,0.985507246377,2339619351052301091112,3578673396742161265065,0.653767218093,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,10,11,5,1349230748524065727,3,31/25;69/50;1;34/25,69,50,1.38,37726588061506732793,50,7.5453176123e+17,93096921648160535163,50,1.86193843296e+18,37726588061506732793,93096921648160535163,0.40523990905,68,69,0.985507246377,18007034279376578881,31032307216053511721,0.580267337327,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,10,11,6,1828815378707293092,3,31/25;69/50;1;34/25,1,1,1,65172480248100693213,50,1.30344960496e+18,1828815378707293092,1,1.82881537871e+18,7241386694233410357,10160085437262739400,0.712728917384,68,69,0.985507246377,191230127831760964567,701045895171129018600,0.272778328992,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,10,11,7,1107906936675868305,3,31/25;69/50;1;34/25,34,25,1.36,49139202180550635777,50,9.82784043611e+17,7533767169395904474,5,1.50675343388e+18,16379734060183545259,25112557231319681580,0.652252731942,68,69,0.985507246377,64161360175230413841,192529605440117558780,0.333254514435,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,11,12,4,1531563899075312851,3,31/25;69/50;1;34/25,31,25,1.24,12704092979017846959,25,5.08163719161e+17,47478480871334698381,25,1.89913923485e+18,1814870425573978137,6782640124476385483,0.267575810048,68,69,0.985507246377,335993469099789721391,468002168588870598327,0.717931436328,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,11,12,5,1034926213401277543,3,31/25;69/50;1;34/25,69,50,1.38,12782503562429419667,25,5.11300142497e+17,71409908724688150467,50,1.42819817449e+18,1111522048906906058,3104778640203832629,0.35800363817,68,69,0.985507246377,44809975386428033590,71409908724688150467,0.627503608206,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,11,12,6,1126377687817341665,3,31/25;69/50;1;34/25,1,1,1,7648143968021317091,10,7.64814396802e+17,1126377687817341665,1,1.12637768782e+18,7648143968021317091,11263776878173416650,0.679003503953,68,69,0.985507246377,238214893922321452921,777200604593965748850,0.306503742424,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,11,12,7,459755463645235584,3,31/25;69/50;1;34/25,34,25,1.36,1943578542322439547,5,3.88715708464e+17,15631685763938009856,25,6.25267430558e+17,3239297570537399245,5210561921312669952,0.621679123952,68,69,0.985507246377,14534075364686778759,39947641396730469632,0.363828122425,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,12,13,4,1088126481825082978,3,31/25;69/50;1;34/25,31,25,1.24,7152386964966841663,25,2.86095478599e+17,33731920936577572318,25,1.34927683746e+18,7152386964966841663,33731920936577572318,0.212036159412,68,69,0.985507246377,1800255923104562842877,2327502544623852489942,0.773471086965,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,12,13,5,635779385403902745,3,31/25;69/50;1;34/25,69,50,1.38,14563207921577059893,50,2.91264158432e+17,8773755518573857881,10,8.77375551857e+17,4854402640525686631,14622925864289763135,0.331972047563,68,69,0.985507246377,3185532253987591863,4874308621429921045,0.653535198814,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,12,13,6,565199332401166269,3,31/25;69/50;1;34/25,1,1,1,18782330738166171697,50,3.75646614763e+17,565199332401166269,1,5.65199332401e+17,18782330738166171697,28259966620058313450,0.664626784266,68,69,0.985507246377,69521878803388829723,216659744087113736450,0.32088046211,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,14,12,13,7,63238638416127027,3,31/25;69/50;1;34/25,34,25,1.36,1339031194892405094,25,5.35612477957e+16,2150113706148318918,25,8.60045482459e+16,223171865815400849,358352284358053153,0.622772270631,68,69,0.985507246377,8969096595084955823,24726307620705667557,0.362734975746,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,15,3,4,4,5172765175585452359,3,31/25;69/50;1;34/25,31,25,1.24,156823246557866287793,25,6.27292986231e+18,160355720443149023129,25,6.41422881773e+18,156823246557866287793,160355720443149023129,0.977971014221,68,69,0.985507246377,83384977641359715055,11064544710577282595901,0.00753623215618,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,15,3,4,7,41876335276796655101,3,31/25;69/50;1;34/25,34,25,1.36,1398791271134995885674,25,5.59516508454e+19,1423795399411086273434,25,5.69518159764e+19,699395635567497942837,711897699705543136717,0.9824383979,68,69,0.985507246377,150744725819575241003,49120941279682476433473,0.00306884847669,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,15,4,5,4,7777737776199569501,3,31/25;69/50;1;34/25,31,25,1.24,45450278852375410639,5,9.09005577048e+18,241109871062186654531,25,9.64439484249e+18,227251394261877053195,241109871062186654531,0.942522150838,68,69,0.985507246377,715125028159175837653,16636581103290879162639,0.0429850955385,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,15,4,5,5,1114583086769155754,3,31/25;69/50;1;34/25,69,50,1.38,37895824950151295636,25,1.51583299801e+18,38453116493535873513,25,1.53812465974e+18,68,69,0.985507246377,68,69,0.985507246377,0,1,0,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,15,4,5,6,2364330655879483283,3,31/25;69/50;1;34/25,1,1,1,87899360736814370077,50,1.75798721474e+18,2364330655879483283,1,2.36433065588e+18,87899360736814370077,118216532793974164150,0.743545413314,68,69,0.985507246377,1973668339150051626887,8156940762784217326350,0.241961833063,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,15,4,5,7,35792448933533898922,3,31/25;69/50;1;34/25,34,25,1.36,2186192078424083543857,50,4.37238415685e+19,1216943263740152563348,25,4.86777305496e+19,2186192078424083543857,2433886527480305126696,0.898230896856,68,69,0.985507246377,637262193799955829965,7301659582440915380088,0.0872763495209,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,15,5,6,4,5443557212834284315,3,31/25;69/50;1;34/25,31,25,1.24,283452320342654119939,50,5.66904640685e+18,33750054719572562753,5,6.75001094391e+18,283452320342654119939,337500547195725627530,0.839857365263,68,69,0.985507246377,3391827105666208396249,23287537756505068299570,0.145649881114,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,15,5,6,5,2446704532975297992,3,31/25;69/50;1;34/25,69,50,1.38,101615322330149060343,50,2.0323064466e+18,84411306387647780724,25,3.37645225551e+18,33871774110049686781,56274204258431853816,0.601905874217,68,69,0.985507246377,7195620656907911457,18758068086143951272,0.38360137216,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,15,5,6,6,3501529446967405019,3,31/25;69/50;1;34/25,1,1,1,131004473528779383417,50,2.62008947058e+18,3501529446967405019,1,3.50152944697e+18,131004473528779383417,175076472348370250950,0.748270008937,68,69,0.985507246377,2865891446203399608827,12080276592037547315550,0.23723723744,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,15,5,6,7,31220385959787693701,3,31/25;69/50;1;34/25,34,25,1.36,864637166046460216566,25,3.45854866419e+19,1061493122632781585834,25,4.24597249053e+19,432318583023230108283,530746561316390792917,0.814548062169,68,69,0.985507246377,6260783940911696446829,36621512730830964711273,0.170959184208,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,15,6,7,4,4624525275145706494,3,31/25;69/50;1;34/25,31,25,1.24,39253176310171279521,10,3.92531763102e+18,143360283529516901314,25,5.73441134118e+18,196265881550856397605,286720567059033802628,0.684519717452,68,69,0.985507246377,5954652733005207143959,19783719127073332381332,0.300987528925,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,15,6,7,5,2346070856019665693,3,31/25;69/50;1;34/25,69,50,1.38,44156173280509367012,25,1.76624693122e+18,161878889065356932817,50,3.23757778131e+18,88312346561018734024,161878889065356932817,0.545545790874,68,69,0.985507246377,23740157216106177700,53959629688452310939,0.439961455502,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,15,6,7,6,3534814328210488275,3,31/25;69/50;1;34/25,1,1,1,114451031523517266217,50,2.28902063047e+18,3534814328210488275,1,3.53481432821e+18,114451031523517266217,176740716410524413750,0.647564601117,68,69,0.985507246377,457916393421440974003,1355012159147353838750,0.33794264526,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,15,6,7,7,26602918205051928534,3,31/25;69/50;1;34/25,34,25,1.36,689807820728054636691,25,2.75923128291e+19,904499218971765570156,25,3.61799687589e+19,229935940242684878897,301499739657255190052,0.762640593004,68,69,0.985507246377,4636402419948096279643,20803482036350608113588,0.222866653373,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
