k,parent_depth,child_depth,coarsenings_from_finest_child,parent_threshold,parent_threshold_num,parent_threshold_den,child_threshold,child_threshold_num,child_threshold_den,parent_high_node_count,child_high_node_count,persistent_high_child_count,immigration_high_child_count,parent_high_mass,child_high_mass,persistent_high_child_mass,immigration_high_child_mass,escaped_from_high_parent_mass,high_parent_high_child_count,high_parent_high_child_mass,high_parent_low_child_count,high_parent_low_child_mass,low_parent_high_child_count,low_parent_high_child_mass,low_parent_low_child_count,low_parent_low_child_mass,high_parent_0_high_children_count,high_parent_1_high_child_count,high_parent_2_high_children_count,high_parent_3_high_children_count,high_parent_0_high_children_parent_mass,high_parent_1_high_child_parent_mass,high_parent_2_high_children_parent_mass,high_parent_3_high_children_parent_mass,pointwise_retention_one_witness_count,total_mass,retention_num,retention_den,retention_decimal,closure_num,closure_den,closure_decimal,immigration_num,immigration_den,immigration_decimal,ancestry_num,ancestry_den,ancestry_decimal,immigration_share_num,immigration_share_den,immigration_share_decimal,parent_tail_num,parent_tail_den,parent_tail_decimal,child_tail_num,child_tail_den,child_tail_decimal,source,source_sha256,source_sha256_verified,source_sha256_kind
18,5,6,11,1/10,1,10,3/20,3,20,81,221,221,0,1523556169197024107847,1445603561269608540400,1445603561269608540400,0,77952607927415567447,221,1445603561269608540400,22,77952607927415567447,0,0,0,0,0,0,22,59,0,0,259820849059539531748,1263735320137484576099,59,1523556169197024107847,1445603561269608540400,1523556169197024107847,0.948835094168,1445603561269608540400,1523556169197024107847,0.948835094168,0,1,0,1,1,1,0,1,0,1,1,1,1445603561269608540400,1523556169197024107847,0.948835094168,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,11,1/10,1,10,1/5,1,5,81,189,189,0,1523556169197024107847,1309792893475593331645,1309792893475593331645,0,213763275721430776202,189,1309792893475593331645,54,213763275721430776202,0,0,0,0,0,7,40,34,0,62735092075893142025,629146616087028949176,831674461034102016646,34,1523556169197024107847,1309792893475593331645,1523556169197024107847,0.859694522563,1309792893475593331645,1523556169197024107847,0.859694522563,0,1,0,1,1,1,0,1,0,1,1,1,1309792893475593331645,1523556169197024107847,0.859694522563,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,11,1/10,1,10,1/4,1,4,81,146,146,0,1523556169197024107847,1111700520591491596490,1111700520591491596490,0,411855648605532511357,146,1111700520591491596490,97,411855648605532511357,0,0,0,0,3,20,48,10,29826246800851788051,200719511600379040436,1003215830983599889578,289794579812193389782,10,1523556169197024107847,1111700520591491596490,1523556169197024107847,0.729674785261,1111700520591491596490,1523556169197024107847,0.729674785261,0,1,0,1,1,1,0,1,0,1,1,1,1111700520591491596490,1523556169197024107847,0.729674785261,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,11,1/10,1,10,3/10,3,10,81,135,135,0,1523556169197024107847,1043955292706366250338,1043955292706366250338,0,479600876490657857509,135,1043955292706366250338,108,479600876490657857509,0,0,0,0,4,24,48,5,37306231371337087927,244918389747008025173,1116541591465514249146,124789956613164745601,5,1523556169197024107847,1043955292706366250338,1523556169197024107847,0.685209586501,1043955292706366250338,1523556169197024107847,0.685209586501,0,1,0,1,1,1,0,1,0,1,1,1,1043955292706366250338,1523556169197024107847,0.685209586501,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,11,1/10,1,10,2/5,2,5,81,101,101,0,1523556169197024107847,887364958176498270280,887364958176498270280,0,636191211020525837567,101,887364958176498270280,142,636191211020525837567,0,0,0,0,16,30,34,1,151845195830232291163,464286618566434010160,827470183810653483847,79954170989704322677,1,1523556169197024107847,887364958176498270280,1523556169197024107847,0.582430090939,887364958176498270280,1523556169197024107847,0.582430090939,0,1,0,1,1,1,0,1,0,1,1,1,887364958176498270280,1523556169197024107847,0.582430090939,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,11,3/20,3,20,1/20,1,20,78,243,234,9,1500303987663786373970,1523556169197024107847,1500303987663786373970,23252181533237733877,0,234,1500303987663786373970,0,0,9,23252181533237733877,0,0,0,0,0,78,0,0,0,1500303987663786373970,78,1523556169197024107847,1,1,1,1523556169197024107847,1500303987663786373970,1.01549831349,23252181533237733877,1523556169197024107847,0.0152617816155,1500303987663786373970,1523556169197024107847,0.984738218384,23252181533237733877,1523556169197024107847,0.0152617816155,1500303987663786373970,1523556169197024107847,0.984738218384,1,1,1,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,11,3/20,3,20,1/10,1,10,78,233,226,7,1500303987663786373970,1487434113229278457877,1469618830199686661571,17815283029591796306,30685157464099712399,226,1469618830199686661571,8,30685157464099712399,7,17815283029591796306,2,5436898503645937571,0,0,8,70,0,0,106014048346214704494,1394289939317571669476,70,1523556169197024107847,1469618830199686661571,1500303987663786373970,0.979547373255,1487434113229278457877,1500303987663786373970,0.99142182215,17815283029591796306,1523556169197024107847,0.0116932236499,1469618830199686661571,1487434113229278457877,0.988022808627,17815283029591796306,1487434113229278457877,0.0119771913735,1500303987663786373970,1523556169197024107847,0.984738218384,1487434113229278457877,1523556169197024107847,0.976290958812,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,11,3/20,3,20,3/20,3,20,78,221,214,7,1500303987663786373970,1445603561269608540400,1427788278240016744094,17815283029591796306,72515709423769629876,214,1427788278240016744094,20,72515709423769629876,7,17815283029591796306,2,5436898503645937571,0,0,20,58,0,0,244048652096787097747,1256255335566999276223,58,1523556169197024107847,713894139120008372047,750151993831893186985,0.951665989013,144560356126960854040,150030398766378637397,0.963540437909,17815283029591796306,1523556169197024107847,0.0116932236499,713894139120008372047,722801780634804270200,0.987676231917,8907641514795898153,722801780634804270200,0.0123237680834,1500303987663786373970,1523556169197024107847,0.984738218384,1445603561269608540400,1523556169197024107847,0.948835094168,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,11,3/20,3,20,1/5,1,5,78,189,185,4,1500303987663786373970,1309792893475593331645,1299341018884786555604,10451874590806776041,200962968778999818366,185,1299341018884786555604,49,200962968778999818366,4,10451874590806776041,5,12800306942430957836,0,5,39,34,0,46962895113140708024,621666631516543649300,831674461034102016646,34,1523556169197024107847,649670509442393277802,750151993831893186985,0.866051833208,261958578695118666329,300060797532757274794,0.87301833778,10451874590806776041,1523556169197024107847,0.00686018330149,1299341018884786555604,1309792893475593331645,0.9920202082,10451874590806776041,1309792893475593331645,0.00797979179981,1500303987663786373970,1523556169197024107847,0.984738218384,1309792893475593331645,1523556169197024107847,0.859694522563,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,11,3/20,3,20,1/4,1,4,78,146,143,3,1500303987663786373970,1111700520591491596490,1103573451966827980496,8127068624663615994,396730535696958393474,143,1103573451966827980496,91,396730535696958393474,3,8127068624663615994,6,15125112908574117883,3,17,48,10,29826246800851788051,177467330067141306559,1003215830983599889578,289794579812193389782,10,1523556169197024107847,551786725983413990248,750151993831893186985,0.73556656587,111170052059149159649,150030398766378637397,0.740983513829,2709022874887871998,507852056399008035949,0.00533427568276,551786725983413990248,555850260295745798245,0.992689516219,4063534312331807997,555850260295745798245,0.0073104837806,1500303987663786373970,1523556169197024107847,0.984738218384,1111700520591491596490,1523556169197024107847,0.729674785261,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,11,3/20,3,20,3/10,3,10,78,135,133,2,1500303987663786373970,1043955292706366250338,1038427717549090251238,5527575157275999100,461876270114696122732,133,1038427717549090251238,101,461876270114696122732,2,5527575157275999100,7,17724606375961734777,3,22,48,5,29826246800851788051,229146192784255591172,1116541591465514249146,124789956613164745601,5,1523556169197024107847,519213858774545125619,750151993831893186985,0.69214487603,521977646353183125169,750151993831893186985,0.69582917948,425198089021230700,117196628399771085219,0.003628074415,519213858774545125619,521977646353183125169,0.994705161039,2763787578637999550,521977646353183125169,0.00529483896092,1500303987663786373970,1523556169197024107847,0.984738218384,1043955292706366250338,1523556169197024107847,0.685209586501,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,11,3/20,3,20,2/5,2,5,78,101,99,2,1500303987663786373970,887364958176498270280,881837383019222271180,5527575157275999100,618466604644564102790,99,881837383019222271180,135,618466604644564102790,2,5527575157275999100,7,17724606375961734777,15,28,34,1,144365211259746991287,448514421603681576159,827470183810653483847,79954170989704322677,1,1523556169197024107847,8016703481992929738,13639127160579876127,0.587772471626,88736495817649827028,150030398766378637397,0.591456775075,425198089021230700,117196628399771085219,0.003628074415,6298838450137301937,6338321129832130502,0.993770798468,39482679694828565,6338321129832130502,0.00622920153241,1500303987663786373970,1523556169197024107847,0.984738218384,887364958176498270280,1523556169197024107847,0.582430090939,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,11,1/5,1,5,1/20,1,20,72,243,216,27,1435583229075798379946,1523556169197024107847,1435583229075798379946,87972940121225727901,0,216,1435583229075798379946,0,0,27,87972940121225727901,0,0,0,0,0,72,0,0,0,1435583229075798379946,72,1523556169197024107847,1,1,1,1523556169197024107847,1435583229075798379946,1.06128027852,87972940121225727901,1523556169197024107847,0.0577418423422,1435583229075798379946,1523556169197024107847,0.942258157658,87972940121225727901,1523556169197024107847,0.0577418423422,1435583229075798379946,1523556169197024107847,0.942258157658,1,1,1,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,11,1/5,1,5,1/10,1,10,72,233,208,25,1435583229075798379946,1487434113229278457877,1404898071611698667547,82536041617579790330,30685157464099712399,208,1404898071611698667547,8,30685157464099712399,25,82536041617579790330,2,5436898503645937571,0,0,8,64,0,0,106014048346214704494,1329569180729583675452,64,1523556169197024107847,1404898071611698667547,1435583229075798379946,0.978625302356,1487434113229278457877,1435583229075798379946,1.03611834069,82536041617579790330,1523556169197024107847,0.0541732843766,1404898071611698667547,1487434113229278457877,0.944511127664,82536041617579790330,1487434113229278457877,0.0554888723363,1435583229075798379946,1523556169197024107847,0.942258157658,1487434113229278457877,1523556169197024107847,0.976290958812,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,11,1/5,1,5,3/20,3,20,72,221,198,23,1435583229075798379946,1445603561269608540400,1371943739715034378187,73659821554574162213,63639489360764001759,198,1371943739715034378187,18,63639489360764001759,23,73659821554574162213,4,14313118566651565688,0,0,18,54,0,0,218002603257643746190,1217580625818154633756,54,1523556169197024107847,1371943739715034378187,1435583229075798379946,0.955669940919,722801780634804270200,717791614537899189973,1.00697997301,73659821554574162213,1523556169197024107847,0.0483472963083,1371943739715034378187,1445603561269608540400,0.949045628049,73659821554574162213,1445603561269608540400,0.050954371951,1435583229075798379946,1523556169197024107847,0.942258157658,1445603561269608540400,1523556169197024107847,0.948835094168,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,11,1/5,1,5,1/5,1,5,72,189,169,20,1435583229075798379946,1309792893475593331645,1243496480359804189697,66296413115789141948,192086748715994190249,169,1243496480359804189697,47,192086748715994190249,20,66296413115789141948,7,21676527005436585953,0,5,37,30,0,46962895113140708024,595620582677400297743,792999751285257374179,30,1523556169197024107847,1243496480359804189697,1435583229075798379946,0.866196020666,1309792893475593331645,1435583229075798379946,0.912376842351,5099724085829933996,117196628399771085219,0.0435142559599,1243496480359804189697,1309792893475593331645,0.949384048848,66296413115789141948,1309792893475593331645,0.0506159511523,1435583229075798379946,1523556169197024107847,0.942258157658,1309792893475593331645,1523556169197024107847,0.859694522563,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,11,1/5,1,5,1/4,1,4,72,146,135,11,1435583229075798379946,1111700520591491596490,1072656941935856473150,39043578655635123340,362926287139941906796,135,1072656941935856473150,81,362926287139941906796,11,39043578655635123340,16,48929361465590604561,3,13,46,10,29826246800851788051,138407936480693064980,977554465982060137133,289794579812193389782,10,1523556169197024107847,536328470967928236575,717791614537899189973,0.747192444305,555850260295745798245,717791614537899189973,0.774389459333,39043578655635123340,1523556169197024107847,0.0256266092744,107265694193585647315,111170052059149159649,0.964879409578,3904357865563512334,111170052059149159649,0.035120590422,1435583229075798379946,1523556169197024107847,0.942258157658,1111700520591491596490,1523556169197024107847,0.729674785261,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,11,1/5,1,5,3/10,3,10,72,135,125,10,1435583229075798379946,1043955292706366250338,1007511207518118743892,36444085188247506446,428072021557679636054,125,1007511207518118743892,91,428072021557679636054,10,36444085188247506446,17,51528854932978221455,3,18,46,5,29826246800851788051,190086799197807349593,1090880226463974496701,124789956613164745601,5,1523556169197024107847,503755603759059371946,717791614537899189973,0.701813163537,521977646353183125169,717791614537899189973,0.727199420809,36444085188247506446,1523556169197024107847,0.0239204080067,503755603759059371946,521977646353183125169,0.965090377488,18222042594123753223,521977646353183125169,0.0349096225124,1435583229075798379946,1523556169197024107847,0.942258157658,1043955292706366250338,1523556169197024107847,0.685209586501,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,11,1/5,1,5,2/5,2,5,72,101,95,6,1435583229075798379946,887364958176498270280,864745578544613039214,22619379631885231066,570837650531185340732,95,864745578544613039214,121,570837650531185340732,6,22619379631885231066,21,65353560489340496835,13,24,34,1,131351866512442101265,396807007762998472157,827470183810653483847,79954170989704322677,1,1523556169197024107847,432372789272306519607,717791614537899189973,0.602365339069,443682479088249135140,717791614537899189973,0.618121569132,22619379631885231066,1523556169197024107847,0.0148464363108,432372789272306519607,443682479088249135140,0.974509496433,11309689815942615533,443682479088249135140,0.0254905035673,1435583229075798379946,1523556169197024107847,0.942258157658,887364958176498270280,1523556169197024107847,0.582430090939,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,11,1/4,1,4,1/20,1,20,61,243,183,60,1269495505955218927383,1523556169197024107847,1269495505955218927383,254060663241805180464,0,183,1269495505955218927383,0,0,60,254060663241805180464,0,0,0,0,0,61,0,0,0,1269495505955218927383,61,1523556169197024107847,1,1,1,507852056399008035949,423165168651739642461,1.20012726477,84686887747268393488,507852056399008035949,0.166755035606,423165168651739642461,507852056399008035949,0.833244964394,84686887747268393488,507852056399008035949,0.166755035606,423165168651739642461,507852056399008035949,0.833244964394,1,1,1,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,11,1/4,1,4,1/10,1,10,61,233,178,55,1269495505955218927383,1487434113229278457877,1245632359104914876153,241801754124363581724,23863146850304051230,178,1245632359104914876153,5,23863146850304051230,55,241801754124363581724,5,12258909117441598740,0,0,5,56,0,0,84517743384130726121,1184977762571088201262,56,1523556169197024107847,1245632359104914876153,1269495505955218927383,0.981202653544,1487434113229278457877,1269495505955218927383,1.17167339802,80600584708121193908,507852056399008035949,0.158708788697,1245632359104914876153,1487434113229278457877,0.837436998403,241801754124363581724,1487434113229278457877,0.162563001597,423165168651739642461,507852056399008035949,0.833244964394,1487434113229278457877,1523556169197024107847,0.976290958812,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,11,1/4,1,4,3/20,3,20,61,221,169,52,1269495505955218927383,1445603561269608540400,1218945507889549795413,226658053380058744987,50549998065669131970,169,1218945507889549795413,14,50549998065669131970,52,226658053380058744987,8,27402609861746435477,0,0,14,47,0,0,177369994553907391758,1092125511401311535625,47,1523556169197024107847,406315169296516598471,423165168651739642461,0.960181034255,1445603561269608540400,1269495505955218927383,1.13872286628,226658053380058744987,1523556169197024107847,0.148769082468,1218945507889549795413,1445603561269608540400,0.843208705725,226658053380058744987,1445603561269608540400,0.156791294275,423165168651739642461,507852056399008035949,0.833244964394,1445603561269608540400,1523556169197024107847,0.948835094168,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,11,1/4,1,4,1/5,1,5,61,189,142,47,1269495505955218927383,1309792893475593331645,1102002785475379897765,207790108000213433880,167492720479839029618,142,1102002785475379897765,41,167492720479839029618,47,207790108000213433880,13,46270555241591746584,0,4,33,24,0,40273137867207911314,531534479568884690883,697687888519126325186,24,1523556169197024107847,1102002785475379897765,1269495505955218927383,0.868063557772,1309792893475593331645,1269495505955218927383,1.0317428359,69263369333404477960,507852056399008035949,0.136384934275,12964738652651528209,15409328158536392137,0.841356515954,2444589505884863928,15409328158536392137,0.158643484046,423165168651739642461,507852056399008035949,0.833244964394,1309792893475593331645,1523556169197024107847,0.859694522563,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,11,1/4,1,4,1/4,1,4,61,146,115,31,1269495505955218927383,1111700520591491596490,958057687446446779989,153642833145044816501,311437818508772147394,115,958057687446446779989,68,311437818508772147394,31,153642833145044816501,29,100417830096760363963,3,9,41,8,29826246800851788051,97775327776956710548,892853634088485796977,249040297288924631807,8,1523556169197024107847,319352562482148926663,423165168651739642461,0.754675918861,1111700520591491596490,1269495505955218927383,0.875702604205,153642833145044816501,1523556169197024107847,0.10084487612,958057687446446779989,1111700520591491596490,0.861794763698,153642833145044816501,1111700520591491596490,0.138205236302,423165168651739642461,507852056399008035949,0.833244964394,1111700520591491596490,1523556169197024107847,0.729674785261,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,11,1/4,1,4,3/10,3,10,61,135,108,27,1269495505955218927383,1043955292706366250338,909332149224222083647,134623143482144166691,360163356730996843736,108,909332149224222083647,75,360163356730996843736,27,134623143482144166691,33,119437519759661013773,3,13,40,5,29826246800851788051,138983167678303289085,975896134862899104646,124789956613164745601,5,1523556169197024107847,909332149224222083647,1269495505955218927383,0.716294106563,1043955292706366250338,1269495505955218927383,0.82233870684,134623143482144166691,1523556169197024107847,0.0883611291818,909332149224222083647,1043955292706366250338,0.871045106603,134623143482144166691,1043955292706366250338,0.128954893397,423165168651739642461,507852056399008035949,0.833244964394,1043955292706366250338,1523556169197024107847,0.685209586501,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,11,1/4,1,4,2/5,2,5,61,101,84,17,1269495505955218927383,887364958176498270280,802246848550707547828,85118109625790722452,467248657404511379555,84,802246848550707547828,99,467248657404511379555,17,85118109625790722452,43,168942553616014458012,13,13,34,1,131351866512442101265,230719284642419019594,827470183810653483847,79954170989704322677,1,1523556169197024107847,802246848550707547828,1269495505955218927383,0.631941463981,887364958176498270280,1269495505955218927383,0.698990231957,318794418074122556,5706202880887730741,0.0558680482851,200561712137676886957,221841239544124567570,0.904077675322,21279527406447680613,221841239544124567570,0.0959223246777,423165168651739642461,507852056399008035949,0.833244964394,887364958176498270280,1523556169197024107847,0.582430090939,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,11,3/10,3,10,1/20,1,20,52,243,156,87,1161853962314343712757,1523556169197024107847,1161853962314343712757,361702206882680395090,0,156,1161853962314343712757,0,0,87,361702206882680395090,0,0,0,0,0,52,0,0,0,1161853962314343712757,52,1523556169197024107847,1,1,1,1523556169197024107847,1161853962314343712757,1.31131469067,361702206882680395090,1523556169197024107847,0.23740654542,1161853962314343712757,1523556169197024107847,0.76259345458,361702206882680395090,1523556169197024107847,0.23740654542,1161853962314343712757,1523556169197024107847,0.76259345458,1,1,1,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,11,3/10,3,10,1/10,1,10,52,233,151,82,1161853962314343712757,1487434113229278457877,1137990815464039661527,349443297765238796350,23863146850304051230,151,1137990815464039661527,5,23863146850304051230,82,349443297765238796350,5,12258909117441598740,0,0,5,47,0,0,84517743384130726121,1077336218930212986636,47,1523556169197024107847,1137990815464039661527,1161853962314343712757,0.979461147765,1487434113229278457877,1161853962314343712757,1.28022467666,349443297765238796350,1523556169197024107847,0.229360298511,1137990815464039661527,1487434113229278457877,0.765069730042,349443297765238796350,1487434113229278457877,0.234930269958,1161853962314343712757,1523556169197024107847,0.76259345458,1487434113229278457877,1523556169197024107847,0.976290958812,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,11,3/10,3,10,3/20,3,20,52,221,144,77,1161853962314343712757,1445603561269608540400,1115493053205595690012,330110508064012850388,46360909108748022745,144,1115493053205595690012,12,46360909108748022745,77,330110508064012850388,10,31591698818667544702,0,0,12,40,0,0,162606645079831649575,999247317234512063182,40,1523556169197024107847,1115493053205595690012,1161853962314343712757,0.960097472994,1445603561269608540400,1161853962314343712757,1.24422139801,110036836021337616796,507852056399008035949,0.216671045504,278873263301398922503,361400890317402135100,0.771645202801,82527627016003212597,361400890317402135100,0.228354797199,1161853962314343712757,1523556169197024107847,0.76259345458,1445603561269608540400,1523556169197024107847,0.948835094168,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,11,3/10,3,10,1/5,1,5,52,189,117,72,1161853962314343712757,1309792893475593331645,998550330791425792364,311242562684167539281,163303631522917920393,117,998550330791425792364,39,163303631522917920393,72,311242562684167539281,15,50459644198512855809,0,4,31,17,0,40273137867207911314,516771130094808948700,604809694352326852743,17,1523556169197024107847,998550330791425792364,1161853962314343712757,0.859445647371,1309792893475593331645,1161853962314343712757,1.12733005693,311242562684167539281,1523556169197024107847,0.204286897311,998550330791425792364,1309792893475593331645,0.762372689427,311242562684167539281,1309792893475593331645,0.237627310573,1161853962314343712757,1523556169197024107847,0.76259345458,1309792893475593331645,1523556169197024107847,0.859694522563,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,11,3/10,3,10,1/4,1,4,52,146,96,50,1161853962314343712757,1111700520591491596490,869142410100172564535,242558110491319031955,292711552214171148222,96,869142410100172564535,60,292711552214171148222,50,242558110491319031955,37,119144096391361363135,3,5,41,3,29826246800851788051,67517842000740889856,892853634088485796977,171656239424265237873,3,1523556169197024107847,869142410100172564535,1161853962314343712757,0.748065108259,1111700520591491596490,1161853962314343712757,0.956833265325,6219438730546641845,39065542799923695073,0.159205230103,173828482020034512907,222340104118298319298,0.781813441661,48511622098263806391,222340104118298319298,0.218186558339,1161853962314343712757,1523556169197024107847,0.76259345458,1111700520591491596490,1523556169197024107847,0.729674785261,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,11,3/10,3,10,3/10,3,10,52,135,90,45,1161853962314343712757,1043955292706366250338,830851602409020304604,213103690297345945734,331002359905323408153,90,830851602409020304604,66,331002359905323408153,45,213103690297345945734,42,148598516585334449356,3,9,39,1,29826246800851788051,108725681902087468393,943347862621700133636,79954170989704322677,1,1523556169197024107847,830851602409020304604,1161853962314343712757,0.715108464022,1043955292706366250338,1161853962314343712757,0.898525396967,5464197187111434506,39065542799923695073,0.139872552523,415425801204510152302,521977646353183125169,0.795868949766,106551845148672972867,521977646353183125169,0.204131050234,1161853962314343712757,1523556169197024107847,0.76259345458,1043955292706366250338,1523556169197024107847,0.685209586501,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,11,3/10,3,10,2/5,2,5,52,101,76,25,1161853962314343712757,887364958176498270280,765463563352821685388,121901394823676584892,396390398961522027369,76,765463563352821685388,80,396390398961522027369,25,121901394823676584892,62,239800812059003810198,9,11,31,1,101094380736226280573,179959003357016712057,800846407231396397450,79954170989704322677,1,1523556169197024107847,765463563352821685388,1161853962314343712757,0.658829412457,126766422596642610040,165979137473477673251,0.763749134537,121901394823676584892,1523556169197024107847,0.0800110933146,191365890838205421347,221841239544124567570,0.862625412802,30475348705919146223,221841239544124567570,0.137374587198,1161853962314343712757,1523556169197024107847,0.76259345458,887364958176498270280,1523556169197024107847,0.582430090939,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,11,2/5,2,5,1/20,1,20,43,243,129,114,1057227470663848890609,1523556169197024107847,1057227470663848890609,466328698533175217238,0,129,1057227470663848890609,0,0,114,466328698533175217238,0,0,0,0,0,43,0,0,0,1057227470663848890609,43,1523556169197024107847,1,1,1,507852056399008035949,352409156887949630203,1.44108643738,155442899511058405746,507852056399008035949,0.306079098337,352409156887949630203,507852056399008035949,0.693920901663,155442899511058405746,507852056399008035949,0.306079098337,352409156887949630203,507852056399008035949,0.693920901663,1,1,1,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,11,2/5,2,5,1/10,1,10,43,233,128,105,1057227470663848890609,1487434113229278457877,1046356625804844345259,441077487424434112618,10870844859004545350,128,1046356625804844345259,1,10870844859004545350,105,441077487424434112618,9,25251211108741104620,0,0,1,42,0,0,41511076914803326333,1015716393749045564276,42,1523556169197024107847,1046356625804844345259,1057227470663848890609,0.989717591379,1487434113229278457877,1057227470663848890609,1.40691965968,441077487424434112618,1523556169197024107847,0.28950523541,1046356625804844345259,1487434113229278457877,0.703464184732,441077487424434112618,1487434113229278457877,0.296535815268,352409156887949630203,507852056399008035949,0.693920901663,1487434113229278457877,1523556169197024107847,0.976290958812,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,6,11,2/5,2,5,3/20,3,20,43,221,124,97,1057227470663848890609,1445603561269608540400,1034604879919837771644,410998681349770768756,22622590744011118965,124,1034604879919837771644,5,22622590744011118965,97,410998681349770768756,17,55330017183404448482,0,0,5,38,0,0,83191983761712858784,974035486902136031825,38,1523556169197024107847,344868293306612590548,352409156887949630203,0.978601964694,1445603561269608540400,1057227470663848890609,1.36735338551,410998681349770768756,1523556169197024107847,0.269762736458,258651219979959442911,361400890317402135100,0.715690599857,102749670337442692189,361400890317402135100,0.284309400143,352409156887949630203,507852056399008035949,0.693920901663,1445603561269608540400,1523556169197024107847,0.948835094168,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
