parent_threshold,child_threshold,coarsenings_from_finest_child,levels_present,levels_with_nonzero_parent_tail,minimum_k,maximum_k,max_retention_k,max_retention_parent_depth,max_retention_num,max_retention_den,max_retention_decimal,max_immigration_k,max_immigration_parent_depth,max_immigration_num,max_immigration_den,max_immigration_decimal,latest_k,latest_parent_depth,latest_retention_num,latest_retention_den,latest_retention_decimal,latest_closure_num,latest_closure_den,latest_closure_decimal,latest_immigration_num,latest_immigration_den,latest_immigration_decimal,latest_ancestry_num,latest_ancestry_den,latest_ancestry_decimal,latest_immigration_share_num,latest_immigration_share_den,latest_immigration_share_decimal,latest_parent_tail_num,latest_parent_tail_den,latest_parent_tail_decimal,latest_child_tail_num,latest_child_tail_den,latest_child_tail_decimal
1/4,1/10,3,8,8,12,19,12,7,710250002246065436,768088780228215123,0.924697796048,15,10,4040346032585439129,9409820090476421492,0.429375481543,19,14,556185230576971296128,676959294159786650729,0.821593314953,2265576701312912512155,676959294159786650729,3.34669561502,1709391470735941216027,4845180013388557558821,0.352802468848,556185230576971296128,2265576701312912512155,0.245493886945,1709391470735941216027,2265576701312912512155,0.754506113055,676959294159786650729,4845180013388557558821,0.139718089377,755192233770970837385,1615060004462852519607,0.467593917058
1/4,1/10,4,8,8,12,19,12,6,847773363360046397,895423990028770536,0.946784286328,17,11,205336638212174563648,479475287827487078427,0.428252807653,19,13,800025520800874198501,959111596339502105179,0.834131840189,2736470603247948934608,959111596339502105179,2.85313055717,1936445082447074736107,4845180013388557558821,0.399664218274,800025520800874198501,2736470603247948934608,0.292356702042,1936445082447074736107,2736470603247948934608,0.707643297958,959111596339502105179,4845180013388557558821,0.197951695023,912156867749316311536,1615060004462852519607,0.564782029911
1/4,1/10,5,8,8,12,19,12,5,165040469312293774,171290267079135247,0.963513409878,18,11,219225561860715578109,507852056399008035949,0.431672096427,19,12,161280036887626801113,187222741124683313513,0.861434011268,457079029072684355181,187222741124683313513,2.44136490219,98599664061685851356,230722857780407502801,0.427351086972,53760012295875600371,152359676357561451727,0.352849346895,98599664061685851356,152359676357561451727,0.647150653105,187222741124683313513,692168573341222508403,0.270487202591,152359676357561451727,230722857780407502801,0.660357962897
1/4,1/10,6,8,8,12,19,12,4,24940492021392520,25112957201512203,0.993132422489,19,11,2077143863680264044034,4845180013388557558821,0.428703135475,19,11,1523155331722682459582,1721810780383224897667,0.884624111474,3600299195402946503616,1721810780383224897667,2.0909958495,2077143863680264044034,4845180013388557558821,0.428703135475,761577665861341229791,1800149597701473251808,0.423063542515,1038571931840132022017,1800149597701473251808,0.576936457485,245972968626174985381,692168573341222508403,0.355365698617,400033243933660722624,538353334820950839869,0.743068200862
1/4,1/10,7,8,8,12,19,12,3,1,1,1,19,10,659959373160159151553,1615060004462852519607,0.408628392342,19,10,975951427585900104293,1075051154555322314243,0.907818593981,3931780974652277663245,2150102309110644628486,1.82864831966,659959373160159151553,1615060004462852519607,0.408628392342,1951902855171800208586,3931780974652277663245,0.496442418272,1979878119480477454659,3931780974652277663245,0.503557581728,2150102309110644628486,4845180013388557558821,0.443761078674,561682996378896809035,692168573341222508403,0.811482950848
1/4,1/10,8,8,8,12,19,12,2,1,1,1,19,9,257472018233354825576,692168573341222508403,0.37197877533,19,9,2390766914876155584824,2578334093158358715013,0.927252570262,4193071042509639363856,2578334093158358715013,1.62627141829,257472018233354825576,692168573341222508403,0.37197877533,298845864359519448103,524133880313704920482,0.570170858218,225288015954185472379,524133880313704920482,0.429829141782,2578334093158358715013,4845180013388557558821,0.532144127986,4193071042509639363856,4845180013388557558821,0.865410785755
1/4,1/10,9,8,8,12,19,12,1,1,1,1,19,8,1605334526955392388719,4845180013388557558821,0.331326085413,19,8,2788325474335748336728,2947106407673879701837,0.946123108102,4393660001291140725447,2947106407673879701837,1.49083860354,1605334526955392388719,4845180013388557558821,0.331326085413,2788325474335748336728,4393660001291140725447,0.634624771493,1605334526955392388719,4393660001291140725447,0.365375228507,2947106407673879701837,4845180013388557558821,0.60825529692,1464553333763713575149,1615060004462852519607,0.906810477454
1/4,1/10,10,7,7,13,19,13,1,1,1,1,19,7,1404649586218677284887,4845180013388557558821,0.289906583932,19,7,3130576625491841392677,3271510916308526956363,0.95692073344,4535226211710518677564,3271510916308526956363,1.38627879525,1404649586218677284887,4845180013388557558821,0.289906583932,3130576625491841392677,4535226211710518677564,0.690280149071,1404649586218677284887,4535226211710518677564,0.309719850929,3271510916308526956363,4845180013388557558821,0.675209364207,4535226211710518677564,4845180013388557558821,0.936028423955
1/4,1/10,11,6,6,14,19,14,1,1,1,1,19,6,1128388587461215273472,4845180013388557558821,0.232888888409,19,6,3505538858344859399069,3599981809196814436051,0.973765714424,4633927445806074672541,3599981809196814436051,1.28720857255,1128388587461215273472,4845180013388557558821,0.232888888409,3505538858344859399069,4633927445806074672541,0.756494118508,1128388587461215273472,4633927445806074672541,0.243505881492,3599981809196814436051,4845180013388557558821,0.743002695307,4633927445806074672541,4845180013388557558821,0.956399438824
1/4,1/10,12,5,5,15,19,15,1,1,1,1,18,4,244930985485543688692,1523556169197024107847,0.160762688267,19,5,1983970126333208735779,2021626248701479367276,0.981373351087,591433697707727300100,505406562175369841819,1.17021372885,763529328995400929242,4845180013388557558821,0.157585337776,1983970126333208735779,2365734790830909200400,0.838627446332,381764664497700464621,2365734790830909200400,0.161372553668,577607499628994104936,692168573341222508403,0.834489634282,525718842406868711200,538353334820950839869,0.976531226619
1/4,1/10,13,4,4,16,19,16,1,1,1,1,19,4,772834014905658918323,4845180013388557558821,0.159505738233,19,4,1,1,1,4845180013388557558821,4072345998482898640498,1.18977611804,772834014905658918323,4845180013388557558821,0.159505738233,4072345998482898640498,4845180013388557558821,0.840494261767,772834014905658918323,4845180013388557558821,0.159505738233,4072345998482898640498,4845180013388557558821,0.840494261767,1,1,1
1/4,1/10,14,3,3,17,19,17,1,1,1,1,17,1,0,1,0,19,3,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
1/4,1/10,15,2,2,18,19,18,1,1,1,1,18,1,0,1,0,19,2,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
1/4,1/10,16,1,1,19,19,19,1,1,1,1,19,1,0,1,0,19,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
1/4,3/20,0,8,8,12,19,13,11,169761873318947469,251961700241895694,0.67376062773,12,10,224110201127199442,1373960412522506741,0.163112560656,19,17,85833419005592238511,129696752827595583981,0.661800832591,298210924620636425707,129696752827595583981,2.29929368407,70792501871681395732,1615060004462852519607,0.043832737902,85833419005592238511,298210924620636425707,0.287827882613,212377505615044187196,298210924620636425707,0.712172117387,14410750314177287109,538353334820950839869,0.0267682010718,298210924620636425707,4845180013388557558821,0.0615479556583
1/4,3/20,1,8,8,12,19,12,9,91708732924178035,138776832659531913,0.660836042779,12,9,297590342548622028,1373960412522506741,0.216593098197,19,16,173819590600982117862,266872716505387967389,0.651320198172,530430907391708452275,266872716505387967389,1.9875801256,39623479643414037157,538353334820950839869,0.0736012523385,57939863533660705954,176810302463902817425,0.327695064859,118870438930242111471,176810302463902817425,0.672304935141,266872716505387967389,4845180013388557558821,0.0550800415605,176810302463902817425,1615060004462852519607,0.109475995923
1/4,3/20,2,8,8,12,19,12,8,433753185616205558,618928714926674017,0.700812832165,12,8,351724103391970055,1373960412522506741,0.255992894836,19,15,102843184164484465995,153652773105073198456,0.66932201799,218943883986238501637,115239579828804898842,1.89990178992,81035140493071515509,692168573341222508403,0.117074284523,308529552493453397985,875775535944954006548,0.352292956163,567245983451500608563,875775535944954006548,0.647707043837,153652773105073198456,1615060004462852519607,0.0951375011953,875775535944954006548,4845180013388557558821,0.180751908809
1/4,3/20,3,8,8,12,19,12,7,585650162028233717,768088780228215123,0.762477173347,13,8,1216852166674164321,4475321486922343160,0.271902738212,19,14,465673630378991828780,676959294159786650729,0.687890149964,1272215499968824572582,676959294159786650729,1.87930871316,806541869589832743802,4845180013388557558821,0.166462725298,232836815189495914390,636107749984412286291,0.366033608607,403270934794916371901,636107749984412286291,0.633966391393,676959294159786650729,4845180013388557558821,0.139718089377,141357277774313841398,538353334820950839869,0.262573422753
1/4,3/20,4,8,8,12,19,12,6,242161451153141917,298474663342923512,0.81133000852,14,8,1317558235876059297,4865384283652050388,0.270802501727,19,13,667652647665558965306,959111596339502105179,0.696115707717,1665980216929869308054,959111596339502105179,1.73700351793,332775856421436780916,1615060004462852519607,0.20604550636,333826323832779482653,832990108464934654027,0.400756648177,499163784632155171374,832990108464934654027,0.599243351823,959111596339502105179,4845180013388557558821,0.197951695023,1665980216929869308054,4845180013388557558821,0.343842790634
1/4,3/20,5,8,8,12,19,12,5,895987765823446879,1027741602474811482,0.871802565612,15,8,2570891522785473129,9409820090476421492,0.273213674445,19,12,938066503251290243675,1310559187872783194591,0.715775763454,2112059943186255068969,1310559187872783194591,1.6115715816,391331146644988275098,1615060004462852519607,0.242301304944,938066503251290243675,2112059943186255068969,0.444147670277,1173993439934964825294,2112059943186255068969,0.555852329723,187222741124683313513,692168573341222508403,0.270487202591,2112059943186255068969,4845180013388557558821,0.435909488884
1/4,3/20,6,8,8,12,19,12,4,24372643314711217,25112957201512203,0.970520640765,17,9,133375822415229177808,479475287827487078427,0.278170378748,19,11,1266197900064619633588,1721810780383224897667,0.735387369211,2558862319104614701949,1721810780383224897667,1.48614606684,184666345577142152623,692168573341222508403,0.266793889075,1266197900064619633588,2558862319104614701949,0.494828459746,1292664419039995068361,2558862319104614701949,0.505171540254,245972968626174985381,692168573341222508403,0.355365698617,2558862319104614701949,4845180013388557558821,0.528125335289
1/4,3/20,7,8,8,12,19,12,3,1,1,1,19,10,1363551888128420986768,4845180013388557558821,0.281424402057,19,10,814516882676858155037,1075051154555322314243,0.757654069972,1496292826741068648421,1075051154555322314243,1.39183407264,1363551888128420986768,4845180013388557558821,0.281424402057,814516882676858155037,1496292826741068648421,0.544356604617,681775944064210493384,1496292826741068648421,0.455643395383,2150102309110644628486,4845180013388557558821,0.443761078674,2992585653482137296842,4845180013388557558821,0.61764178941
1/4,3/20,8,8,8,12,19,12,2,1,1,1,19,9,193953395365788562946,692168573341222508403,0.280211212753,19,9,2043987745043708752505,2578334093158358715013,0.79275519432,3401661512604228693127,2578334093158358715013,1.3193253433,193953395365788562946,692168573341222508403,0.280211212753,291998249291958393215,485951644657746956161,0.600879228421,193953395365788562946,485951644657746956161,0.399120771579,2578334093158358715013,4845180013388557558821,0.532144127986,485951644657746956161,692168573341222508403,0.702071234341
1/4,3/20,9,8,8,12,19,12,1,1,1,1,19,8,1313930884406898314461,4845180013388557558821,0.271183089333,19,8,2477239474062515478956,2947106407673879701837,0.840566688604,3791170358469413793417,2947106407673879701837,1.28640430105,1313930884406898314461,4845180013388557558821,0.271183089333,2477239474062515478956,3791170358469413793417,0.65342341278,1313930884406898314461,3791170358469413793417,0.34657658722,2947106407673879701837,4845180013388557558821,0.60825529692,1263723452823137931139,1615060004462852519607,0.782462230091
1/4,3/20,10,7,7,13,19,13,1,1,1,1,19,7,1208058672042015383684,4845180013388557558821,0.24933205138,19,7,2907897284305825093864,3271510916308526956363,0.888854525843,316611996642141575196,251654685869886688951,1.25812080768,1208058672042015383684,4845180013388557558821,0.24933205138,726974321076456273466,1028988989086960119387,0.706493780581,302014668010503845921,1028988989086960119387,0.293506219419,3271510916308526956363,4845180013388557558821,0.675209364207,1371985318782613492516,1615060004462852519607,0.849494950647
1/4,3/20,11,6,6,14,19,14,1,1,1,1,19,6,362252409025520984720,1615060004462852519607,0.22429656361,19,6,3299360372269078158022,3599981809196814436051,0.91649362334,93321651049907257706,76595357642485413533,1.21837215625,362252409025520984720,1615060004462852519607,0.22429656361,1649680186134539079011,2193058799672820556091,0.752227977827,543378613538281477080,2193058799672820556091,0.247772022173,3599981809196814436051,4845180013388557558821,0.743002695307,4386117599345641112182,4845180013388557558821,0.905253795984
1/4,3/20,12,5,5,15,19,15,1,1,1,1,19,5,735543781029020961919,4845180013388557558821,0.151809381488,19,5,557208078228727070191,577607499628994104936,0.964682900736,579500041078763806657,505406562175369841819,1.14660173502,735543781029020961919,4845180013388557558821,0.151809381488,3900456547601089491337,4636000328630110453256,0.841340869524,735543781029020961919,4636000328630110453256,0.158659130476,577607499628994104936,692168573341222508403,0.834489634282,4636000328630110453256,4845180013388557558821,0.956827262521
1/4,3/20,13,4,4,16,19,16,1,1,1,1,19,4,723335797141475090929,4845180013388557558821,0.149289767386,19,4,2024453561160600161685,2036172999241449320249,0.994244379979,4772242919462675414299,4072345998482898640498,1.17186577988,723335797141475090929,4845180013388557558821,0.149289767386,4048907122321200323370,4772242919462675414299,0.84842854621,723335797141475090929,4772242919462675414299,0.15157145379,4072345998482898640498,4845180013388557558821,0.840494261767,4772242919462675414299,4845180013388557558821,0.984946463553
1/4,3/20,14,3,3,17,19,17,1,1,1,1,17,1,0,1,0,19,3,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
1/4,3/20,15,2,2,18,19,18,1,1,1,1,18,1,0,1,0,19,2,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
1/4,3/20,16,1,1,19,19,19,1,1,1,1,19,1,0,1,0,19,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
1/4,1/5,0,8,8,12,19,15,13,1488964288148149522,3132770224042870315,0.47528678507,12,10,76078600616626615,1373960412522506741,0.0553717559278,19,17,60946736326777318424,129696752827595583981,0.469917210709,120240487870809445780,129696752827595583981,0.927089423978,59293751544032127356,4845180013388557558821,0.0122376777292,15236684081694329606,30060121967702361445,0.506873661327,14823437886008031839,30060121967702361445,0.493126338673,14410750314177287109,538353334820950839869,0.0267682010718,120240487870809445780,4845180013388557558821,0.0248165161126
1/4,1/5,1,8,8,12,19,12,9,231228124668517217,416330497978595739,0.555395595065,12,9,122759596549608830,1373960412522506741,0.0893472587935,19,16,139666231382990476365,266872716505387967389,0.523343986646,259518339914879806909,266872716505387967389,0.972442381197,119852108531889330544,4845180013388557558821,0.0247363582366,139666231382990476365,259518339914879806909,0.538174802709,119852108531889330544,259518339914879806909,0.461825197291,266872716505387967389,4845180013388557558821,0.0550800415605,259518339914879806909,4845180013388557558821,0.0535621667715
1/4,1/5,2,8,8,12,19,12,8,387915276270683027,618928714926674017,0.626752753452,12,8,194439325107549315,1373960412522506741,0.141517414429,19,15,87551638512588759063,153652773105073198456,0.569801876942,477601923526727339891,460958319315219595368,1.03610652745,214947007988961062702,4845180013388557558821,0.0443630592455,262654915537766277189,477601923526727339891,0.549945263198,214947007988961062702,477601923526727339891,0.450054736802,153652773105073198456,1615060004462852519607,0.0951375011953,477601923526727339891,4845180013388557558821,0.0985725859941
